team_full_name,team_id,game_type,game_type_id,playoff_outcome,playoff_outcome_id,years_since_last_active,start_year,team_improvement_during_regular_season,regular_season_sum,made_playoffs_sum,won_stanley_cup_sum,made_playoffs_efficiency,won_stanley_cup_efficiency,time_on_ice,regular_season_count,made_playoffs_count,won_stanely_cup_count,lost_in_stanely_cup_final_count,games_played,wins,nhl_metrics,nhl_metric_variance_values
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2011,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3964.0,1,0,0,0,82,45,low_danger_chances_for,69.20000000000005
Detroit Red Wings,17,Regular Season,2,Other,0,0,2011,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3876.0,1,0,0,0,82,48,low_danger_chances_for,63.200000000000045
Nashville Predators,18,Regular Season,2,Other,0,0,2011,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4004.0,1,0,0,0,82,48,low_danger_chances_for,-155.79999999999995
St Louis Blues,19,Regular Season,2,Other,0,0,2011,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3854.0,1,0,0,0,82,49,low_danger_chances_for,9.200000000000045
Calgary Flames,20,Regular Season,2,Other,0,0,2011,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3919.0,1,0,0,0,82,37,low_danger_chances_for,-87.79999999999995
Colorado Avalanche,21,Regular Season,2,Other,0,0,2011,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3963.0,1,0,0,0,82,41,low_danger_chances_for,168.20000000000005
Edmonton Oilers,22,Regular Season,2,Other,0,0,2011,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3863.0,1,0,0,0,82,32,low_danger_chances_for,-129.79999999999995
Vancouver Canucks,23,Regular Season,2,Other,0,0,2011,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3830.0,1,0,0,0,82,51,low_danger_chances_for,121.20000000000005
Anaheim Ducks,24,Regular Season,2,Other,0,0,2011,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3907.0,1,0,0,0,82,34,low_danger_chances_for,-107.79999999999995
Dallas Stars,25,Regular Season,2,Other,0,0,2011,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3880.0,1,0,0,0,82,42,low_danger_chances_for,33.200000000000045
Los Angeles Kings,26,Regular Season,2,Other,0,0,2011,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3801.0,1,0,0,0,82,40,low_danger_chances_for,200.20000000000005
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2011,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3962.0,1,0,0,0,82,42,low_danger_chances_for,34.200000000000045
San Jose Sharks,28,Regular Season,2,Other,0,0,2011,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3989.0,1,0,0,0,82,43,low_danger_chances_for,244.20000000000005
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2011,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3810.0,1,0,0,0,82,29,low_danger_chances_for,-171.79999999999995
Minnesota Wild,30,Regular Season,2,Other,0,0,2011,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3879.0,1,0,0,0,82,35,low_danger_chances_for,-187.79999999999995
Winnipeg Jets,52,Regular Season,2,Other,0,0,2011,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3910.0,1,0,0,0,82,37,low_danger_chances_for,21.200000000000045
New Jersey Devils,1,Regular Season,2,Other,0,0,2012,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,2246.0,1,0,0,0,48,19,low_danger_chances_for,-73.36666666666667
New York Islanders,2,Regular Season,2,Other,0,0,2012,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,2343.0,1,0,0,0,48,24,low_danger_chances_for,-91.36666666666667
New York Rangers,3,Regular Season,2,Other,0,0,2012,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,2329.0,1,0,0,0,48,26,low_danger_chances_for,42.633333333333326
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2012,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,2200.0,1,0,0,0,48,23,low_danger_chances_for,-30.366666666666674
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2012,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,2259.0,1,0,0,0,48,36,low_danger_chances_for,-11.366666666666674
Boston Bruins,6,Regular Season,2,Other,0,0,2012,3.8333333333333333,100,77,6,0.77,0.077922076,2320.0,1,0,0,0,48,28,low_danger_chances_for,197.63333333333333
Buffalo Sabres,7,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,2231.0,1,0,0,0,48,21,low_danger_chances_for,-65.36666666666667
Montreal Canadiens,8,Regular Season,2,Other,0,0,2012,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,2194.0,1,0,0,0,48,29,low_danger_chances_for,70.63333333333333
Ottawa Senators,9,Regular Season,2,Other,0,0,2012,1.5000000000000000,32,16,4,0.5,0.25,2270.0,1,0,0,0,48,25,low_danger_chances_for,234.63333333333333
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2012,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,2268.0,1,0,0,0,48,26,low_danger_chances_for,-19.366666666666674
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2012,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,2278.0,1,0,0,0,48,19,low_danger_chances_for,82.63333333333333
Florida Panthers,13,Regular Season,2,Other,0,0,2012,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,2338.0,1,0,0,0,48,15,low_danger_chances_for,68.63333333333333
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2012,0.09433962264150943396,32,16,3,0.5,0.1875,2280.0,1,0,0,0,48,18,low_danger_chances_for,-41.366666666666674
Washington Capitals,15,Regular Season,2,Other,0,0,2012,2.5714285714285714,50,33,1,0.66,0.030303031,2288.0,1,0,0,0,48,27,low_danger_chances_for,-8.366666666666674
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2012,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,2316.0,1,0,0,0,48,36,low_danger_chances_for,6.633333333333326
Detroit Red Wings,17,Regular Season,2,Other,0,0,2012,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,2250.0,1,0,0,0,48,24,low_danger_chances_for,24.633333333333326
Nashville Predators,18,Regular Season,2,Other,0,0,2012,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,2345.0,1,0,0,0,48,16,low_danger_chances_for,-126.36666666666667
St Louis Blues,19,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,2301.0,1,0,0,0,48,29,low_danger_chances_for,-17.366666666666674
Calgary Flames,20,Regular Season,2,Other,0,0,2012,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,2319.0,1,0,0,0,48,19,low_danger_chances_for,-59.366666666666674
Colorado Avalanche,21,Regular Season,2,Other,0,0,2012,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,2282.0,1,0,0,0,48,16,low_danger_chances_for,31.633333333333326
Edmonton Oilers,22,Regular Season,2,Other,0,0,2012,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,2239.0,1,0,0,0,48,19,low_danger_chances_for,-159.36666666666667
Vancouver Canucks,23,Regular Season,2,Other,0,0,2012,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,2254.0,1,0,0,0,48,26,low_danger_chances_for,-45.366666666666674
Anaheim Ducks,24,Regular Season,2,Other,0,0,2012,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,2337.0,1,0,0,0,48,30,low_danger_chances_for,-102.36666666666667
Dallas Stars,25,Regular Season,2,Other,0,0,2012,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,2232.0,1,0,0,0,48,22,low_danger_chances_for,-60.366666666666674
Los Angeles Kings,26,Regular Season,2,Other,0,0,2012,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,2279.0,1,0,0,0,48,27,low_danger_chances_for,71.63333333333333
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2012,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,2263.0,1,0,0,0,48,21,low_danger_chances_for,75.63333333333333
San Jose Sharks,28,Regular Season,2,Other,0,0,2012,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,2306.0,1,0,0,0,48,25,low_danger_chances_for,117.63333333333333
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2012,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,2294.0,1,0,0,0,48,24,low_danger_chances_for,-93.36666666666667
Minnesota Wild,30,Regular Season,2,Other,0,0,2012,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,2307.0,1,0,0,0,48,26,low_danger_chances_for,-63.366666666666674
Winnipeg Jets,52,Regular Season,2,Other,0,0,2012,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,2355.0,1,0,0,0,48,24,low_danger_chances_for,43.633333333333326
New Jersey Devils,1,Regular Season,2,Other,0,0,2013,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3942.0,1,0,0,0,82,35,low_danger_chances_for,-194.26666666666665
New York Islanders,2,Regular Season,2,Other,0,0,2013,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3907.0,1,0,0,0,82,34,low_danger_chances_for,-155.26666666666665
New York Rangers,3,Regular Season,2,Other,0,0,2013,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3936.0,1,0,0,0,82,45,low_danger_chances_for,61.73333333333335
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2013,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3738.0,1,0,0,0,82,42,low_danger_chances_for,41.73333333333335
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2013,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3905.0,1,0,0,0,82,51,low_danger_chances_for,-20.26666666666665
Boston Bruins,6,Regular Season,2,Other,0,0,2013,3.8333333333333333,100,77,6,0.77,0.077922076,3989.0,1,0,0,0,82,54,low_danger_chances_for,219.73333333333335
Buffalo Sabres,7,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3890.0,1,0,0,0,82,21,low_danger_chances_for,-193.26666666666665
Montreal Canadiens,8,Regular Season,2,Other,0,0,2013,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3818.0,1,0,0,0,82,46,low_danger_chances_for,-71.26666666666665
Ottawa Senators,9,Regular Season,2,Other,0,0,2013,1.5000000000000000,32,16,4,0.5,0.25,3812.0,1,0,0,0,82,37,low_danger_chances_for,384.73333333333335
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2013,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3914.0,1,0,0,0,82,38,low_danger_chances_for,-80.26666666666665
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2013,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3932.0,1,0,0,0,82,36,low_danger_chances_for,154.73333333333335
Florida Panthers,13,Regular Season,2,Other,0,0,2013,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3914.0,1,0,0,0,82,29,low_danger_chances_for,22.73333333333335
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2013,0.09433962264150943396,32,16,3,0.5,0.1875,3878.0,1,0,0,0,82,46,low_danger_chances_for,7.7333333333333485
Washington Capitals,15,Regular Season,2,Other,0,0,2013,2.5714285714285714,50,33,1,0.66,0.030303031,3878.0,1,0,0,0,82,38,low_danger_chances_for,-78.26666666666665
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2013,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3994.0,1,0,0,0,82,46,low_danger_chances_for,116.73333333333335
Detroit Red Wings,17,Regular Season,2,Other,0,0,2013,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3854.0,1,0,0,0,82,39,low_danger_chances_for,-82.26666666666665
Nashville Predators,18,Regular Season,2,Other,0,0,2013,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4001.0,1,0,0,0,82,38,low_danger_chances_for,-43.26666666666665
St Louis Blues,19,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3833.0,1,0,0,0,82,52,low_danger_chances_for,15.733333333333348
Calgary Flames,20,Regular Season,2,Other,0,0,2013,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3989.0,1,0,0,0,82,35,low_danger_chances_for,-19.26666666666665
Colorado Avalanche,21,Regular Season,2,Other,0,0,2013,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3954.0,1,0,0,0,82,52,low_danger_chances_for,-119.26666666666665
Edmonton Oilers,22,Regular Season,2,Other,0,0,2013,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3838.0,1,0,0,0,82,29,low_danger_chances_for,-314.26666666666665
Vancouver Canucks,23,Regular Season,2,Other,0,0,2013,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3881.0,1,0,0,0,82,36,low_danger_chances_for,59.73333333333335
Anaheim Ducks,24,Regular Season,2,Other,0,0,2013,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3858.0,1,0,0,0,82,54,low_danger_chances_for,-66.26666666666665
Dallas Stars,25,Regular Season,2,Other,0,0,2013,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,40,low_danger_chances_for,-30.26666666666665
Los Angeles Kings,26,Regular Season,2,Other,0,0,2013,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3807.0,1,0,0,0,82,46,low_danger_chances_for,251.73333333333335
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2013,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3907.0,1,0,0,0,82,37,low_danger_chances_for,93.73333333333335
San Jose Sharks,28,Regular Season,2,Other,0,0,2013,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3954.0,1,0,0,0,82,51,low_danger_chances_for,215.73333333333335
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2013,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3837.0,1,0,0,0,82,43,low_danger_chances_for,-107.26666666666665
Minnesota Wild,30,Regular Season,2,Other,0,0,2013,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3938.0,1,0,0,0,82,43,low_danger_chances_for,-117.26666666666665
Winnipeg Jets,52,Regular Season,2,Other,0,0,2013,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3880.0,1,0,0,0,82,37,low_danger_chances_for,45.73333333333335
New Jersey Devils,1,Regular Season,2,Other,0,0,2014,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3956.0,1,0,0,0,82,32,low_danger_chances_for,-242.9333333333334
New York Islanders,2,Regular Season,2,Other,0,0,2014,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4003.0,1,0,0,0,82,47,low_danger_chances_for,-19.933333333333394
New York Rangers,3,Regular Season,2,Other,0,0,2014,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,4010.0,1,0,0,0,82,53,low_danger_chances_for,-43.933333333333394
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2014,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3929.0,1,0,0,0,82,33,low_danger_chances_for,13.066666666666606
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2014,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3860.0,1,0,0,0,82,43,low_danger_chances_for,29.066666666666606
Boston Bruins,6,Regular Season,2,Other,0,0,2014,3.8333333333333333,100,77,6,0.77,0.077922076,4033.0,1,0,0,0,82,41,low_danger_chances_for,227.0666666666666
Buffalo Sabres,7,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3997.0,1,0,0,0,82,23,low_danger_chances_for,-406.9333333333334
Montreal Canadiens,8,Regular Season,2,Other,0,0,2014,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3934.0,1,0,0,0,82,50,low_danger_chances_for,63.066666666666606
Ottawa Senators,9,Regular Season,2,Other,0,0,2014,1.5000000000000000,32,16,4,0.5,0.25,3865.0,1,0,0,0,82,43,low_danger_chances_for,-53.933333333333394
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2014,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3853.0,1,0,0,0,82,30,low_danger_chances_for,-29.933333333333394
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2014,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,4042.0,1,0,0,0,82,30,low_danger_chances_for,172.0666666666666
Florida Panthers,13,Regular Season,2,Other,0,0,2014,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3947.0,1,0,0,0,82,38,low_danger_chances_for,46.066666666666606
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2014,0.09433962264150943396,32,16,3,0.5,0.1875,3861.0,1,0,0,0,82,50,low_danger_chances_for,-37.933333333333394
Washington Capitals,15,Regular Season,2,Other,0,0,2014,2.5714285714285714,50,33,1,0.66,0.030303031,3922.0,1,0,0,0,82,45,low_danger_chances_for,22.066666666666606
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2014,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3999.0,1,0,0,0,82,48,low_danger_chances_for,164.0666666666666
Detroit Red Wings,17,Regular Season,2,Other,0,0,2014,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3826.0,1,0,0,0,82,43,low_danger_chances_for,-86.9333333333334
Nashville Predators,18,Regular Season,2,Other,0,0,2014,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3951.0,1,0,0,0,82,47,low_danger_chances_for,226.0666666666666
St Louis Blues,19,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3941.0,1,0,0,0,82,51,low_danger_chances_for,-14.933333333333394
Calgary Flames,20,Regular Season,2,Other,0,0,2014,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,4019.0,1,0,0,0,82,45,low_danger_chances_for,-97.9333333333334
Colorado Avalanche,21,Regular Season,2,Other,0,0,2014,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3949.0,1,0,0,0,82,39,low_danger_chances_for,-235.9333333333334
Edmonton Oilers,22,Regular Season,2,Other,0,0,2014,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,4068.0,1,0,0,0,82,24,low_danger_chances_for,3.066666666666606
Vancouver Canucks,23,Regular Season,2,Other,0,0,2014,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3925.0,1,0,0,0,82,48,low_danger_chances_for,-45.933333333333394
Anaheim Ducks,24,Regular Season,2,Other,0,0,2014,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3949.0,1,0,0,0,82,51,low_danger_chances_for,47.066666666666606
Dallas Stars,25,Regular Season,2,Other,0,0,2014,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,41,low_danger_chances_for,42.066666666666606
Los Angeles Kings,26,Regular Season,2,Other,0,0,2014,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3975.0,1,0,0,0,82,40,low_danger_chances_for,249.0666666666666
San Jose Sharks,28,Regular Season,2,Other,0,0,2014,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,4001.0,1,0,0,0,82,40,low_danger_chances_for,189.0666666666666
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2014,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3867.0,1,0,0,0,82,42,low_danger_chances_for,-200.9333333333334
Minnesota Wild,30,Regular Season,2,Other,0,0,2014,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3939.0,1,0,0,0,82,46,low_danger_chances_for,55.066666666666606
Winnipeg Jets,52,Regular Season,2,Other,0,0,2014,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3807.0,1,0,0,0,82,43,low_danger_chances_for,-98.9333333333334
Arizona Coyotes,53,Regular Season,2,Other,0,1,2014,0.37500000000000000000,10,1,0,0.1,1e-09,3963.0,1,0,0,0,82,24,low_danger_chances_for,69.0666666666666
New Jersey Devils,1,Regular Season,2,Other,0,0,2015,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3875.0,1,0,0,0,82,38,low_danger_chances_for,-342.0999999999999
New York Islanders,2,Regular Season,2,Other,0,0,2015,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4013.0,1,0,0,0,82,45,low_danger_chances_for,-69.09999999999991
New York Rangers,3,Regular Season,2,Other,0,0,2015,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3995.0,1,0,0,0,82,46,low_danger_chances_for,-114.09999999999991
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2015,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3851.0,1,0,0,0,82,41,low_danger_chances_for,144.9000000000001
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2015,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3904.0,1,0,0,0,82,48,low_danger_chances_for,38.90000000000009
Boston Bruins,6,Regular Season,2,Other,0,0,2015,3.8333333333333333,100,77,6,0.77,0.077922076,3945.0,1,0,0,0,82,42,low_danger_chances_for,114.90000000000009
Buffalo Sabres,7,Regular Season,2,Other,0,0,2015,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3993.0,1,0,0,0,82,35,low_danger_chances_for,-13.099999999999909
Montreal Canadiens,8,Regular Season,2,Other,0,0,2015,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3915.0,1,0,0,0,82,38,low_danger_chances_for,117.90000000000009
Ottawa Senators,9,Regular Season,2,Other,0,0,2015,1.5000000000000000,32,16,4,0.5,0.25,3960.0,1,0,0,0,82,38,low_danger_chances_for,-7.099999999999909
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2015,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3866.0,1,0,0,0,82,29,low_danger_chances_for,191.9000000000001
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2015,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,4035.0,1,0,0,0,82,35,low_danger_chances_for,106.90000000000009
Florida Panthers,13,Regular Season,2,Other,0,0,2015,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3864.0,1,0,0,0,82,47,low_danger_chances_for,-185.0999999999999
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2015,0.09433962264150943396,32,16,3,0.5,0.1875,3825.0,1,0,0,0,82,46,low_danger_chances_for,87.90000000000009
Washington Capitals,15,Regular Season,2,Other,0,0,2015,2.5714285714285714,50,33,1,0.66,0.030303031,3939.0,1,0,0,0,82,56,low_danger_chances_for,37.90000000000009
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2015,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3989.0,1,0,0,0,82,47,low_danger_chances_for,123.90000000000009
Detroit Red Wings,17,Regular Season,2,Other,0,0,2015,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3861.0,1,0,0,0,82,41,low_danger_chances_for,-89.09999999999991
Nashville Predators,18,Regular Season,2,Other,0,0,2015,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3920.0,1,0,0,0,82,41,low_danger_chances_for,121.90000000000009
St Louis Blues,19,Regular Season,2,Other,0,0,2015,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3908.0,1,0,0,0,82,49,low_danger_chances_for,4.900000000000091
Calgary Flames,20,Regular Season,2,Other,0,0,2015,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3965.0,1,0,0,0,82,35,low_danger_chances_for,-65.09999999999991
